order_id,order_datetime,store_id,items_count,basket_value_aed,basket_cogs_aed,promised_minutes,actual_minutes,status
ORD0156411,2025-04-03 19:52:00,DS03,3,70.93,50.85,20,17.7,delivered
ORD0156481,2025-04-03 19:01:00,DS03,2,56.02,39.33,20,17.7,delivered
ORD0156691,2025-04-05 22:09:00,DS03,12,304.47,222.26,20,36.3,delivered
ORD0156706,2025-04-05 20:26:00,DS03,4,77.67,51.24,20,17.2,delivered
ORD0156799,2025-04-05 21:01:00,DS03,3,129.77,97.43,20,13.6,delivered
ORD0157277,2025-04-09 20:56:00,DS03,6,228.0,162.81,20,17.9,delivered
ORD0157566,2025-04-10 18:15:00,DS03,1,19.13,14.64,20,24.3,delivered
ORD0158100,2025-04-13 11:36:00,DS03,3,91.21,71.28,20,13.2,delivered
ORD0158157,2025-04-14 23:42:00,DS03,4,204.88,155.16,20,21.7,delivered
ORD0158301,2025-04-15 19:48:00,DS03,7,225.62,151.37,20,22.8,delivered
ORD0158852,2025-04-18 19:40:00,DS03,2,42.85,31.6,20,15.6,delivered
ORD0159232,2025-04-20 20:09:00,DS03,1,56.41,42.5,20,26.6,delivered
ORD0159395,2025-04-22 17:15:00,DS03,1,18.54,13.19,20,15.0,delivered
ORD0159476,2025-04-22 18:24:00,DS03,3,85.79,57.29,20,23.0,delivered
ORD0159877,2025-04-25 09:55:00,DS03,2,37.22,25.5,20,17.1,delivered
ORD0160130,2025-04-26 20:24:00,DS03,1,9.15,6.63,20,26.8,delivered
ORD0160145,2025-04-26 14:37:00,DS03,2,26.56,18.2,20,37.6,delivered
ORD0160238,2025-04-27 19:01:00,DS03,8,204.14,138.7,20,26.1,delivered
ORD0160357,2025-04-27 13:56:00,DS03,2,65.0,47.82,20,13.9,delivered
ORD0160396,2025-04-28 21:11:00,DS03,1,71.22,52.13,20,22.9,delivered
ORD0160697,2025-04-30 21:04:00,DS03,8,190.47,140.72,20,15.3,delivered
ORD0161583,2025-05-05 16:44:00,DS03,3,113.3,81.22,20,18.7,delivered
ORD0161761,2025-05-07 13:12:00,DS03,3,110.04,80.87,20,18.7,delivered
ORD0161827,2025-05-07 11:41:00,DS03,1,46.0,29.64,20,14.6,delivered
ORD0162265,2025-05-10 13:06:00,DS03,4,101.11,75.41,20,13.2,delivered
ORD0162372,2025-05-10 19:34:00,DS03,2,31.62,23.43,20,22.5,delivered
ORD0162585,2025-05-11 18:49:00,DS03,2,40.61,29.88,20,9.4,delivered
ORD0162949,2025-05-14 08:49:00,DS03,2,50.81,32.34,20,17.4,delivered
ORD0163043,2025-05-14 10:03:00,DS03,3,40.67,31.52,20,14.3,delivered
ORD0163050,2025-05-15 14:14:00,DS03,5,152.58,111.8,20,22.0,delivered
ORD0163133,2025-05-15 19:35:00,DS03,5,96.71,72.18,20,23.7,delivered
ORD0163758,2025-05-18 06:54:00,DS03,1,9.34,6.97,20,10.9,delivered
ORD0164165,2025-05-21 21:37:00,DS03,4,117.87,85.55,20,20.0,delivered
ORD0164494,2025-05-23 10:31:00,DS03,4,107.68,73.71,20,17.2,delivered
ORD0165043,2025-05-26 07:32:00,DS03,4,182.06,136.59,20,22.2,delivered
ORD0165259,2025-05-28 20:28:00,DS03,7,124.33,77.44,20,16.7,delivered
ORD0165292,2025-05-28 17:10:00,DS03,4,111.52,86.26,20,12.2,delivered
ORD0165504,2025-05-29 11:50:00,DS03,1,8.3,6.28,20,23.5,delivered
ORD0165522,2025-05-29 17:05:00,DS03,12,228.47,167.76,20,16.9,delivered
ORD0165651,2025-05-30 15:46:00,DS03,2,91.91,72.28,20,9.6,delivered
ORD0165718,2025-05-30 22:42:00,DS03,4,109.62,78.94,20,16.0,delivered
ORD0165720,2025-05-30 16:39:00,DS03,3,70.21,45.33,20,12.3,cancelled_customer
ORD0165930,2025-05-31 12:15:00,DS03,3,135.6,101.66,20,17.0,delivered
ORD0166333,2025-06-03 17:30:00,DS03,4,86.47,62.23,20,17.6,delivered
ORD0166529,2025-06-04 16:31:00,DS03,3,74.44,58.94,20,14.5,delivered
ORD0166545,2025-06-04 12:07:00,DS03,2,37.15,27.55,20,12.4,delivered
ORD0166648,2025-06-05 09:47:00,DS03,5,113.13,81.39,20,22.9,delivered
ORD0166701,2025-06-05 20:11:00,DS03,1,51.91,38.13,20,21.1,delivered
ORD0167073,2025-06-07 16:43:00,DS03,6,140.21,108.53,20,26.8,delivered
ORD0167100,2025-06-07 13:04:00,DS03,1,8.3,6.28,20,19.0,delivered
ORD0167264,2025-06-08 13:32:00,DS03,2,59.64,43.74,20,15.6,delivered
ORD0167268,2025-06-08 15:00:00,DS03,6,107.67,79.65,20,19.2,delivered
ORD0167429,2025-06-09 18:48:00,DS03,1,22.29,15.51,20,18.8,delivered
ORD0167456,2025-06-09 17:05:00,DS03,1,6.02,4.82,20,17.0,delivered
ORD0167660,2025-06-11 14:29:00,DS03,3,46.1,31.46,20,9.2,delivered
ORD0167818,2025-06-12 15:50:00,DS03,2,77.51,55.29,20,21.2,delivered
ORD0168380,2025-06-14 21:05:00,DS03,2,80.19,60.47,20,13.9,delivered
ORD0168433,2025-06-14 21:24:00,DS03,6,123.22,85.84,20,10.6,delivered
ORD0168689,2025-06-16 19:45:00,DS03,9,269.01,190.62,20,16.2,delivered
ORD0169082,2025-06-19 17:50:00,DS03,3,67.7,51.48,20,15.8,delivered
ORD0169358,2025-06-20 17:03:00,DS03,1,9.34,6.97,20,14.5,delivered
ORD0169453,2025-06-21 18:22:00,DS03,2,57.49,42.98,20,16.6,delivered
ORD0170182,2025-06-25 11:21:00,DS03,2,45.73,32.87,20,9.9,delivered
ORD0170199,2025-06-25 19:41:00,DS03,1,25.5,20.07,20,19.0,delivered
ORD0170274,2025-06-26 22:51:00,DS03,4,36.82,27.69,20,13.0,delivered
ORD0170467,2025-06-27 22:13:00,DS03,6,105.94,73.55,20,12.9,delivered
ORD0171387,2025-07-02 12:32:00,DS03,1,50.74,37.49,20,24.1,delivered
ORD0171846,2025-07-04 22:38:00,DS03,1,19.26,12.37,20,18.1,delivered
ORD0171870,2025-07-04 19:18:00,DS03,3,49.33,38.36,20,33.7,delivered
ORD0171984,2025-07-05 22:52:00,DS03,6,85.67,64.64,20,25.6,delivered
ORD0172032,2025-07-05 00:32:00,DS03,4,61.46,43.01,20,12.7,delivered
ORD0172245,2025-07-06 13:23:00,DS03,2,40.72,31.34,20,18.0,delivered
ORD0172907,2025-07-10 00:36:00,DS03,6,157.22,111.5,20,19.1,delivered
ORD0173322,2025-07-12 21:08:00,DS03,4,74.83,55.73,20,22.3,delivered
ORD0173324,2025-07-12 19:57:00,DS03,4,90.09,66.92,20,19.2,delivered
ORD0173378,2025-07-12 10:43:00,DS03,4,60.11,42.34,20,19.6,delivered
ORD0173415,2025-07-12 17:38:00,DS03,9,223.18,155.98,20,16.2,delivered
ORD0173710,2025-07-14 14:49:00,DS03,1,15.74,11.62,20,20.3,delivered
ORD0174237,2025-07-17 13:37:00,DS03,9,130.84,90.79,20,13.1,delivered
ORD0174281,2025-07-18 21:05:00,DS03,2,33.45,26.37,20,21.9,delivered
ORD0174572,2025-07-19 11:03:00,DS03,1,71.05,55.53,20,21.2,delivered
ORD0174586,2025-07-19 18:07:00,DS03,4,187.35,145.01,20,16.5,delivered
ORD0175468,2025-07-24 17:50:00,DS03,3,45.97,30.76,20,4.7,delivered
ORD0175594,2025-07-25 09:57:00,DS03,3,55.5,40.47,20,14.6,delivered
ORD0175985,2025-07-27 13:28:00,DS03,1,6.75,5.49,20,23.6,delivered
ORD0176255,2025-07-29 09:01:00,DS03,4,99.08,70.62,20,34.8,delivered
ORD0176468,2025-07-30 18:17:00,DS03,12,259.8,186.36,20,32.5,delivered
ORD0176722,2025-07-31 18:06:00,DS03,2,30.02,19.86,20,33.1,delivered
ORD0176831,2025-08-01 15:34:00,DS03,1,3.24,2.19,20,13.6,delivered
ORD0177292,2025-08-03 10:10:00,DS03,3,63.82,46.87,20,11.4,delivered
ORD0177764,2025-08-06 13:12:00,DS03,6,135.19,99.9,20,14.7,delivered
ORD0177940,2025-08-07 22:59:00,DS03,2,49.62,36.33,20,13.0,delivered
ORD0177988,2025-08-08 08:55:00,DS03,4,116.11,87.17,20,18.4,delivered
ORD0178622,2025-08-11 23:40:00,DS03,1,35.96,25.73,20,33.8,delivered
ORD0178799,2025-08-12 19:26:00,DS03,2,50.15,33.12,20,14.9,delivered
ORD0178911,2025-08-12 10:55:00,DS03,2,69.46,50.18,20,8.8,delivered
ORD0178941,2025-08-13 18:55:00,DS03,3,42.82,30.01,20,16.5,delivered
ORD0179362,2025-08-15 14:08:00,DS03,2,65.73,49.79,20,11.4,delivered
ORD0179390,2025-08-15 12:37:00,DS03,7,265.13,193.52,20,20.0,delivered
ORD0179701,2025-08-16 08:37:00,DS03,5,94.05,69.55,20,10.4,delivered
ORD0179732,2025-08-17 17:56:00,DS03,12,272.43,202.8,20,16.9,delivered
ORD0179857,2025-08-17 17:40:00,DS03,1,13.82,9.21,20,19.7,delivered
ORD0179942,2025-08-18 13:58:00,DS03,6,143.27,104.56,20,11.3,delivered
ORD0180057,2025-08-19 19:10:00,DS03,5,119.89,86.53,20,19.9,delivered
ORD0180436,2025-08-21 11:00:00,DS03,2,44.34,33.08,20,20.2,delivered
ORD0180962,2025-08-24 15:41:00,DS03,4,120.0,86.63,20,22.8,delivered
ORD0181288,2025-08-26 23:36:00,DS03,12,245.03,169.0,20,9.0,delivered
ORD0181685,2025-08-28 19:18:00,DS03,1,39.71,28.05,20,15.6,delivered
ORD0181708,2025-08-28 18:52:00,DS03,4,66.29,45.99,20,21.4,delivered
ORD0181820,2025-08-29 23:46:00,DS03,1,23.08,15.1,20,11.6,delivered
ORD0182194,2025-08-30 06:16:00,DS03,8,172.08,128.29,20,27.3,delivered
ORD0182244,2025-08-31 11:03:00,DS03,2,37.17,28.99,20,18.4,delivered
ORD0182505,2025-09-01 18:01:00,DS03,4,78.73,57.74,20,18.2,delivered
ORD0182919,2025-09-04 20:29:00,DS03,4,129.59,93.64,20,32.2,delivered
ORD0183085,2025-09-05 20:26:00,DS03,1,19.97,14.33,20,31.9,delivered
ORD0183250,2025-09-06 12:20:00,DS03,1,17.99,13.69,20,6.5,delivered
ORD0183280,2025-09-06 19:46:00,DS03,2,75.24,52.71,20,25.8,delivered
ORD0183566,2025-09-07 12:54:00,DS03,3,80.57,59.15,20,24.8,delivered
ORD0184011,2025-09-10 12:15:00,DS03,1,39.71,28.05,20,21.6,delivered
ORD0184104,2025-09-11 18:10:00,DS03,5,154.86,111.41,20,12.7,delivered
ORD0184218,2025-09-11 13:44:00,DS03,6,92.27,64.63,20,18.6,delivered
ORD0184222,2025-09-11 09:29:00,DS03,2,43.06,32.15,20,20.2,delivered
ORD0184369,2025-09-12 10:29:00,DS03,1,19.97,14.33,20,8.5,delivered
ORD0184382,2025-09-12 14:14:00,DS03,5,102.59,73.21,20,22.3,delivered
ORD0184445,2025-09-12 13:21:00,DS03,5,93.6,59.6,20,28.2,delivered
ORD0184748,2025-09-14 09:54:00,DS03,7,235.21,167.11,20,10.7,delivered
ORD0185127,2025-09-16 20:58:00,DS03,6,224.05,166.92,20,27.2,delivered
ORD0185280,2025-09-17 12:59:00,DS03,5,70.73,53.04,20,16.2,delivered
ORD0185408,2025-09-18 14:35:00,DS03,4,75.99,53.73,20,14.5,delivered
ORD0185781,2025-09-20 15:40:00,DS03,2,34.54,23.62,20,11.6,cancelled_customer
ORD0185937,2025-09-21 14:59:00,DS03,3,145.47,108.61,20,19.9,delivered
ORD0185972,2025-09-21 23:21:00,DS03,2,50.31,36.46,20,22.4,delivered
ORD0186428,2025-09-24 17:13:00,DS03,2,63.32,45.04,20,24.8,delivered
ORD0186438,2025-09-24 05:10:00,DS03,5,60.6,43.47,20,18.8,delivered
ORD0186470,2025-09-24 17:03:00,DS03,11,287.73,211.44,20,33.7,delivered
ORD0186523,2025-09-24 13:04:00,DS03,3,82.75,58.09,20,26.4,delivered
ORD0186828,2025-09-26 23:46:00,DS03,1,14.17,10.67,20,8.6,delivered
ORD0186840,2025-09-26 21:13:00,DS03,5,93.72,67.47,20,14.6,delivered
ORD0187025,2025-09-27 07:34:00,DS03,4,58.02,41.28,20,17.2,delivered
ORD0187118,2025-09-27 12:58:00,DS03,11,320.25,225.19,20,23.3,delivered
ORD0187212,2025-09-28 20:58:00,DS03,4,94.57,69.82,20,26.0,delivered
ORD0187459,2025-09-29 22:17:00,DS03,2,46.4,33.9,20,22.3,delivered
ORD0187477,2025-09-29 11:39:00,DS03,7,102.11,73.55,20,14.8,delivered
ORD0187871,2025-10-02 18:02:00,DS03,3,46.78,33.85,20,15.3,delivered
ORD0187977,2025-10-03 19:57:00,DS03,8,191.37,142.05,20,12.1,delivered
ORD0188008,2025-10-03 21:56:00,DS03,5,95.18,68.31,20,19.3,delivered
ORD0188010,2025-10-03 19:47:00,DS03,2,44.9,31.3,20,38.4,delivered
ORD0188648,2025-10-06 15:20:00,DS03,2,89.69,65.39,20,8.0,delivered
ORD0188700,2025-10-07 17:05:00,DS03,1,55.01,37.74,20,22.8,delivered
ORD0188746,2025-10-07 11:09:00,DS03,4,196.94,139.62,20,15.1,delivered
ORD0189102,2025-10-09 12:14:00,DS03,5,180.68,134.97,20,8.4,delivered
ORD0189108,2025-10-09 08:46:00,DS03,5,144.71,99.0,20,16.4,delivered
ORD0190468,2025-10-17 19:05:00,DS03,2,43.62,30.82,20,18.7,delivered
ORD0190481,2025-10-17 20:49:00,DS03,1,10.44,8.17,20,8.9,delivered
ORD0190716,2025-10-18 21:08:00,DS03,1,23.68,18.01,20,19.9,delivered
ORD0190769,2025-10-18 12:22:00,DS03,6,144.21,106.94,20,11.5,delivered
ORD0191273,2025-10-22 16:04:00,DS03,2,43.74,32.31,20,15.0,delivered
ORD0191444,2025-10-23 17:34:00,DS03,1,56.41,42.5,20,10.6,delivered
ORD0191506,2025-10-23 09:15:00,DS03,2,13.61,10.23,20,20.0,delivered
ORD0193644,2025-11-05 21:29:00,DS03,7,148.55,107.87,20,35.2,delivered
ORD0193697,2025-11-06 16:36:00,DS03,4,133.57,103.6,20,25.1,delivered
ORD0194225,2025-11-08 15:33:00,DS03,5,147.9,110.97,20,24.4,delivered
ORD0194759,2025-11-12 12:12:00,DS03,5,95.06,70.48,20,18.8,delivered
ORD0194972,2025-11-13 10:25:00,DS03,12,322.07,231.55,20,18.9,delivered
ORD0195276,2025-11-15 21:44:00,DS03,4,69.61,50.76,20,23.2,delivered
ORD0195501,2025-11-16 13:31:00,DS03,1,27.93,19.38,20,15.2,delivered
ORD0195910,2025-11-19 18:24:00,DS03,5,126.83,87.23,20,28.2,delivered
ORD0195922,2025-11-19 09:09:00,DS03,6,126.5,85.65,20,19.6,delivered
ORD0196109,2025-11-20 16:24:00,DS03,1,39.71,28.05,20,16.7,delivered
ORD0196462,2025-11-22 17:51:00,DS03,2,97.11,76.16,20,15.3,delivered
ORD0196627,2025-11-23 14:52:00,DS03,3,51.89,38.83,20,19.0,delivered
ORD0197166,2025-11-27 19:18:00,DS03,3,51.73,37.88,20,23.6,delivered
ORD0197577,2025-11-29 11:53:00,DS03,1,35.96,25.73,20,25.0,delivered
ORD0197831,2025-11-30 08:12:00,DS03,4,94.4,68.97,20,24.7,delivered
ORD0197848,2025-11-30 12:34:00,DS03,15,477.64,354.6,20,8.1,delivered
ORD0197901,2025-12-01 15:08:00,DS03,9,186.52,132.69,20,18.9,delivered
ORD0197986,2025-12-02 14:18:00,DS03,1,6.02,4.82,20,20.2,delivered
ORD0198326,2025-12-04 08:14:00,DS03,7,141.32,101.76,20,11.4,delivered
ORD0198430,2025-12-05 17:23:00,DS03,8,317.2,233.53,20,26.5,delivered
ORD0198715,2025-12-06 19:47:00,DS03,3,70.72,48.83,20,16.2,delivered
ORD0198735,2025-12-06 10:11:00,DS03,1,56.41,42.5,20,19.2,delivered
ORD0198768,2025-12-06 13:41:00,DS03,4,81.02,62.32,20,,delivered
ORD0199341,2025-12-10 07:08:00,DS03,2,45.61,33.26,20,17.0,delivered
ORD0199959,2025-12-13 11:00:00,DS03,2,65.64,46.52,20,22.5,delivered
ORD0200081,2025-12-14 07:52:00,DS03,2,28.61,18.34,20,13.0,delivered
ORD0200114,2025-12-14 11:48:00,DS03,4,81.28,59.59,20,8.6,delivered
ORD0200439,2025-12-17 08:56:00,DS03,7,168.11,110.32,20,20.2,delivered
ORD0200535,2025-12-18 12:46:00,DS03,1,7.0,4.7,20,16.5,delivered
ORD0200681,2025-12-18 20:17:00,DS03,4,59.8,42.33,20,20.2,delivered
ORD0201333,2025-12-22 17:02:00,DS03,1,27.93,19.38,20,17.1,delivered
ORD0201650,2025-12-24 07:11:00,DS03,1,20.86,16.75,20,15.5,delivered
ORD0201706,2025-12-25 08:35:00,DS03,8,232.7,169.08,20,20.9,delivered
ORD0202984,2026-01-02 21:55:00,DS03,4,76.79,52.17,20,24.6,delivered
ORD0203088,2026-01-02 11:56:00,DS03,10,167.01,118.42,20,23.3,delivered
ORD0203159,2026-01-02 13:46:00,DS03,1,7.65,5.78,20,20.5,delivered
ORD0203293,2026-01-03 04:04:00,DS03,3,59.28,43.68,20,20.2,delivered
ORD0203663,2026-01-06 19:13:00,DS03,7,211.77,155.75,20,29.5,delivered
ORD0203928,2026-01-08 23:26:00,DS03,1,22.29,15.51,20,13.6,delivered
ORD0203937,2026-01-08 12:07:00,DS03,1,19.26,12.37,20,14.2,delivered
ORD0204084,2026-01-08 09:45:00,DS03,2,90.76,65.54,20,15.5,delivered
ORD0204177,2026-01-09 12:15:00,DS03,1,15.63,9.4,20,21.6,delivered
ORD0204332,2026-01-10 23:58:00,DS03,3,67.54,48.1,20,7.4,delivered
ORD0204866,2026-01-13 22:41:00,DS03,3,120.96,87.94,20,30.5,delivered
ORD0204936,2026-01-14 15:45:00,DS03,2,66.15,41.79,20,17.2,delivered
ORD0205083,2026-01-15 13:48:00,DS03,1,13.56,9.2,20,22.6,delivered
ORD0205528,2026-01-17 13:23:00,DS03,1,41.86,25.33,20,13.5,delivered
ORD0205592,2026-01-17 18:52:00,DS03,1,39.71,28.05,20,21.2,delivered
ORD0205608,2026-01-17 00:15:00,DS03,4,89.72,65.37,20,20.7,delivered
ORD0206374,2026-01-23 18:26:00,DS03,2,53.93,40.89,20,28.6,delivered
ORD0206421,2026-01-23 21:42:00,DS03,5,138.07,96.61,20,34.7,delivered
ORD0206439,2026-01-23 13:56:00,DS03,1,25.15,20.09,20,27.9,delivered
ORD0206534,2026-01-23 10:02:00,DS03,1,7.65,5.78,20,11.2,delivered
ORD0206742,2026-01-24 11:14:00,DS03,1,8.3,6.28,20,20.9,delivered
ORD0207243,2026-01-28 20:21:00,DS03,1,35.96,25.73,20,13.2,delivered
ORD0207257,2026-01-28 09:17:00,DS03,5,116.63,84.29,20,11.4,delivered
ORD0207401,2026-01-29 15:29:00,DS03,1,56.07,40.74,20,16.4,delivered
ORD0207567,2026-01-30 19:37:00,DS03,5,140.55,102.73,20,16.8,delivered
ORD0207878,2026-02-01 18:13:00,DS03,1,31.95,24.92,20,24.1,delivered
ORD0208321,2026-02-04 12:15:00,DS03,6,100.33,72.01,20,6.3,delivered
ORD0208994,2026-02-07 13:54:00,DS03,4,81.44,60.4,20,25.8,delivered
ORD0209122,2026-02-08 22:01:00,DS03,1,3.24,2.19,20,24.3,delivered
ORD0209127,2026-02-08 22:34:00,DS03,1,46.3,33.15,20,16.7,delivered
ORD0209184,2026-02-09 14:39:00,DS03,2,24.97,16.37,20,10.6,delivered
ORD0209248,2026-02-09 23:32:00,DS03,2,61.31,44.24,20,11.7,delivered
ORD0209271,2026-02-09 22:35:00,DS03,1,31.63,23.87,20,12.0,delivered
ORD0209310,2026-02-10 16:42:00,DS03,1,9.15,6.63,20,11.3,delivered
ORD0209956,2026-02-14 15:43:00,DS03,7,141.88,98.55,20,26.4,delivered
ORD0209969,2026-02-14 15:39:00,DS03,1,31.63,23.87,20,10.3,delivered
ORD0210012,2026-02-14 11:57:00,DS03,2,50.76,38.51,20,15.7,delivered
ORD0210195,2026-02-15 09:10:00,DS03,2,44.99,34.3,20,10.9,delivered
ORD0210258,2026-02-15 19:38:00,DS03,2,20.82,16.21,20,20.0,delivered
ORD0210395,2026-02-16 20:47:00,DS03,1,18.54,13.19,20,33.6,delivered
ORD0210778,2026-02-18 23:56:00,DS03,3,19.32,14.61,20,9.7,delivered
ORD0211391,2026-02-21 20:50:00,DS03,1,14.84,10.47,20,15.2,delivered
ORD0211606,2026-02-22 13:57:00,DS03,8,242.5,178.69,20,33.1,delivered
ORD0211684,2026-02-22 20:31:00,DS03,2,30.82,20.44,20,21.0,delivered
ORD0212022,2026-02-24 20:51:00,DS03,8,174.93,127.95,20,33.1,delivered
ORD0212406,2026-02-26 21:20:00,DS03,3,49.09,34.39,20,30.6,delivered
ORD0212540,2026-02-26 09:11:00,DS03,1,21.15,11.72,20,16.7,delivered
ORD0212542,2026-02-26 18:44:00,DS03,1,32.55,24.41,20,18.3,delivered
ORD0212571,2026-02-26 20:12:00,DS03,6,97.69,68.95,20,17.2,delivered
ORD0212710,2026-02-27 11:47:00,DS03,1,37.16,23.96,20,11.3,delivered
ORD0212717,2026-02-27 23:05:00,DS03,9,199.06,150.97,20,22.9,delivered
ORD0213057,2026-02-28 10:42:00,DS03,2,114.66,81.68,20,19.1,delivered
ORD0213205,2026-03-01 18:30:00,DS03,1,46.0,29.64,20,,delivered
ORD0213624,2026-03-03 20:15:00,DS03,4,119.06,82.56,20,33.6,delivered
ORD0214104,2026-03-05 17:58:00,DS03,16,418.27,301.16,20,14.0,delivered
ORD0214386,2026-03-06 16:43:00,DS03,3,87.27,65.13,20,10.3,delivered
ORD0214387,2026-03-06 02:37:00,DS03,4,104.59,78.17,20,34.2,delivered
ORD0214532,2026-03-07 17:01:00,DS03,3,68.65,49.09,20,14.6,delivered
ORD0214539,2026-03-07 09:40:00,DS03,12,338.56,251.04,20,7.7,delivered
ORD0214691,2026-03-07 14:42:00,DS03,1,9.34,6.97,20,18.6,delivered
ORD0214806,2026-03-08 20:54:00,DS03,1,48.84,36.68,20,19.9,delivered
ORD0214935,2026-03-08 13:34:00,DS03,2,54.4,40.97,20,,delivered
ORD0215652,2026-03-12 01:49:00,DS03,5,61.94,44.51,20,17.1,delivered
ORD0216125,2026-03-13 12:44:00,DS03,2,87.9,61.45,20,8.0,delivered
ORD0216176,2026-03-14 21:17:00,DS03,2,39.58,30.0,20,32.4,delivered
ORD0216198,2026-03-14 18:12:00,DS03,7,177.78,130.59,20,19.6,delivered
ORD0216477,2026-03-15 20:27:00,DS03,1,11.92,6.75,20,20.7,delivered
ORD0216499,2026-03-15 15:19:00,DS03,3,59.63,44.21,20,27.0,delivered
ORD0217129,2026-03-18 22:15:00,DS03,1,18.54,13.19,20,15.6,delivered
ORD0217591,2026-03-20 11:24:00,DS03,4,71.16,51.23,20,15.2,delivered
ORD0217771,2026-03-21 11:33:00,DS03,2,63.09,47.37,20,7.5,delivered
ORD0218198,2026-03-22 13:49:00,DS03,8,238.63,167.16,20,17.0,delivered
ORD0218520,2026-03-24 05:21:00,DS03,7,187.62,134.77,20,8.1,delivered
ORD0218540,2026-03-24 18:54:00,DS03,7,184.12,119.2,20,20.1,delivered
ORD0218688,2026-03-25 13:42:00,DS03,1,41.76,24.59,20,25.0,delivered
ORD0218764,2026-03-26 16:08:00,DS03,6,147.24,107.21,20,21.1,delivered
ORD0218788,2026-03-26 13:25:00,DS03,1,20.31,14.05,20,26.6,delivered
ORD0218882,2026-03-26 18:50:00,DS03,10,208.24,144.4,20,24.6,delivered
ORD0218916,2026-03-27 20:03:00,DS03,1,51.91,38.13,20,21.4,delivered
ORD0219365,2026-03-29 18:26:00,DS03,3,52.94,36.8,20,10.8,delivered
ORD0219534,2026-03-30 22:11:00,DS03,3,135.26,101.14,20,24.0,delivered
ORD0219976,2026-04-02 19:52:00,DS03,2,79.75,56.09,20,24.1,delivered
ORD0220153,2026-04-03 16:02:00,DS03,6,110.63,79.21,20,13.1,delivered
ORD0220268,2026-04-03 20:07:00,DS03,2,83.78,52.42,20,27.0,delivered
ORD0220656,2026-04-05 13:34:00,DS03,4,107.84,78.82,20,17.7,delivered
ORD0220713,2026-04-05 17:44:00,DS03,2,46.7,33.0,20,17.4,delivered
ORD0220781,2026-04-06 12:11:00,DS03,1,13.39,9.44,20,25.9,delivered
ORD0221079,2026-04-08 14:57:00,DS03,3,102.45,73.45,20,9.4,delivered
ORD0222074,2026-04-13 16:47:00,DS03,2,78.08,56.31,20,13.6,delivered
ORD0222099,2026-04-13 20:05:00,DS03,3,37.76,27.1,20,16.2,delivered
ORD0222670,2026-04-16 00:22:00,DS03,1,21.12,15.74,20,24.0,delivered
ORD0222740,2026-04-17 20:45:00,DS03,8,214.48,156.76,20,28.0,delivered
ORD0223018,2026-04-18 14:20:00,DS03,1,71.05,55.53,20,11.7,delivered
ORD0223316,2026-04-20 20:59:00,DS03,1,20.86,16.75,20,10.9,delivered
ORD0223534,2026-04-21 20:39:00,DS03,3,57.49,39.1,20,19.9,delivered
ORD0223556,2026-04-21 20:45:00,DS03,3,67.62,47.25,20,19.3,delivered
ORD0223698,2026-04-22 20:46:00,DS03,4,83.29,55.83,20,18.8,delivered
ORD0223726,2026-04-22 12:48:00,DS03,2,33.39,26.34,20,23.1,delivered
ORD0223770,2026-04-23 18:04:00,DS03,13,395.36,296.05,20,19.1,delivered
ORD0223786,2026-04-23 14:07:00,DS03,3,79.46,60.23,20,17.8,delivered
ORD0224955,2026-04-29 15:13:00,DS03,3,71.92,52.69,20,18.5,delivered
ORD0225088,2026-04-30 21:34:00,DS03,1,50.01,37.12,20,11.8,delivered
ORD0225477,2026-05-01 15:29:00,DS03,2,33.86,24.8,20,14.9,delivered
ORD0226025,2026-05-04 20:20:00,DS03,7,182.6,139.0,20,21.0,delivered
ORD0226215,2026-05-05 11:07:00,DS03,9,272.11,200.24,20,6.8,delivered
ORD0227011,2026-05-09 21:23:00,DS03,2,29.97,18.19,20,25.8,delivered
ORD0227060,2026-05-09 16:36:00,DS03,5,133.6,90.36,20,35.8,delivered
ORD0227524,2026-05-12 09:07:00,DS03,4,147.65,106.29,20,31.2,delivered
ORD0227853,2026-05-14 07:01:00,DS03,2,52.94,34.35,20,22.1,delivered
ORD0227922,2026-05-14 16:47:00,DS03,1,9.15,6.63,20,14.0,delivered
ORD0227999,2026-05-14 21:10:00,DS03,3,77.63,59.48,20,23.7,delivered
ORD0228119,2026-05-15 20:17:00,DS03,2,34.08,25.32,20,18.9,delivered
ORD0229617,2026-05-22 19:38:00,DS03,5,111.75,82.5,20,18.7,delivered
ORD0229813,2026-05-23 18:41:00,DS03,4,111.46,84.27,20,29.4,delivered
ORD0229936,2026-05-24 16:22:00,DS03,2,14.3,10.19,20,10.2,delivered
ORD0230286,2026-05-26 17:40:00,DS03,1,71.05,55.53,20,13.3,delivered
ORD0230558,2026-05-27 19:58:00,DS03,1,50.01,37.12,20,24.0,delivered
ORD0230712,2026-05-28 17:51:00,DS03,7,209.16,155.22,20,24.5,delivered
ORD0230721,2026-05-28 18:40:00,DS03,4,101.97,76.76,20,26.2,delivered
ORD0231235,2026-05-31 20:14:00,DS03,5,150.23,108.1,20,13.2,delivered
ORD0231402,2026-05-31 13:29:00,DS03,2,49.05,35.02,20,18.1,delivered
ORD0231773,2026-06-03 18:23:00,DS03,2,20.48,14.72,20,17.3,delivered
ORD0232491,2026-06-06 21:05:00,DS03,3,68.71,52.13,20,28.3,delivered
ORD0232727,2026-06-07 16:32:00,DS03,2,75.91,52.89,20,10.3,delivered
ORD0233281,2026-06-10 14:40:00,DS03,1,27.93,19.38,20,20.7,delivered
