order_id,sku_id,qty,unit_price_aed,line_value_aed,unfulfilled
ORD0273549,SKU0092,1,20.36,20.36,0
ORD0273883,SKU0197,1,33.28,33.28,0
ORD0274030,SKU0172,1,56.41,56.41,0
ORD0274372,SKU0143,1,13.42,13.42,0
ORD0274941,SKU0132,1,3.24,3.24,0
ORD0274952,SKU0035,1,20.86,20.86,0
ORD0275263,SKU0172,1,56.41,56.41,0
ORD0275307,SKU0167,1,31.79,31.79,0
ORD0275674,SKU0127,1,24.74,24.74,0
ORD0275741,SKU0070,1,23.41,23.41,0
ORD0275767,SKU0198,1,22.7,22.7,0
ORD0276066,SKU0161,1,9.34,9.34,0
ORD0276496,SKU0209,1,19.61,19.61,1
ORD0276735,SKU0236,1,11.16,11.16,0
ORD0276815,SKU0105,1,25.21,25.21,0
ORD0276853,SKU0121,1,24.71,24.71,0
ORD0276858,SKU0043,1,31.63,31.63,0
ORD0277381,SKU0092,1,20.36,20.36,0
ORD0277531,SKU0023,1,9.17,9.17,1
ORD0277538,SKU0094,1,20.54,20.54,0
ORD0277646,SKU0032,1,25.5,25.5,0
ORD0277753,SKU0226,1,27.93,27.93,0
ORD0279284,SKU0135,1,21.67,21.67,0
ORD0279427,SKU0261,1,12.53,12.53,0
ORD0279434,SKU0195,1,14.17,14.17,0
ORD0279559,SKU0073,1,17.37,17.37,0
ORD0279960,SKU0117,1,9.15,9.15,0
ORD0280298,SKU0176,1,25.64,25.64,0
ORD0280698,SKU0161,1,9.34,9.34,0
ORD0280942,SKU0176,1,25.64,25.64,0
ORD0280967,SKU0219,1,35.96,35.96,0
ORD0281428,SKU0176,1,25.64,25.64,0
ORD0281771,SKU0106,1,18.54,18.54,0
ORD0282540,SKU0240,1,10.18,10.18,0
ORD0282771,SKU0218,1,40.37,40.37,0
ORD0282815,SKU0186,1,48.62,48.62,0
ORD0282860,SKU0127,1,24.74,24.74,0
ORD0283165,SKU0259,1,39.71,39.71,0
ORD0283383,SKU0043,1,31.63,31.63,0
ORD0283683,SKU0127,1,24.74,24.74,0
ORD0283774,SKU0251,1,15.63,15.63,0
ORD0283799,SKU0135,1,21.67,21.67,0
ORD0283962,SKU0050,1,18.79,18.79,0
ORD0284213,SKU0226,1,27.93,27.93,0
ORD0284269,SKU0167,1,31.79,31.79,0
ORD0284308,SKU0240,1,10.18,10.18,0
ORD0284485,SKU0076,1,14.84,14.84,0
ORD0284716,SKU0204,1,25.72,25.72,0
ORD0285011,SKU0086,1,19.26,19.26,0
ORD0285058,SKU0132,1,3.24,3.24,0
ORD0285134,SKU0067,1,51.91,51.91,0
ORD0285278,SKU0094,1,20.54,20.54,0
ORD0285341,SKU0116,1,4.0,4.0,0
ORD0285546,SKU0257,1,40.39,40.39,0
ORD0285960,SKU0181,1,13.82,13.82,0
ORD0286623,SKU0226,1,27.93,27.93,0
ORD0286729,SKU0026,1,5.46,5.46,1
ORD0286840,SKU0212,1,22.78,22.78,0
ORD0287534,SKU0219,1,35.96,35.96,0
ORD0287611,SKU0266,1,71.05,71.05,0
ORD0287881,SKU0066,1,32.55,32.55,0
ORD0287898,SKU0156,1,10.8,10.8,0
ORD0288042,SKU0044,1,14.55,14.55,0
ORD0288211,SKU0172,1,56.41,56.41,0
ORD0288315,SKU0096,1,11.06,11.06,0
ORD0288572,SKU0113,1,31.57,31.57,0
ORD0288828,SKU0016,1,25.15,25.15,1
ORD0288910,SKU0059,1,28.76,28.76,0
ORD0289012,SKU0172,1,56.41,56.41,0
ORD0289521,SKU0096,1,11.06,11.06,0
ORD0289529,SKU0161,1,9.34,9.34,0
ORD0289675,SKU0219,1,35.96,35.96,0
ORD0290062,SKU0145,1,22.29,22.29,0
ORD0290250,SKU0050,1,18.79,18.79,0
ORD0290660,SKU0072,1,69.33,69.33,0
ORD0290681,SKU0063,1,55.12,55.12,0
ORD0291091,SKU0012,1,18.24,18.24,1
ORD0291153,SKU0251,1,15.63,15.63,0
ORD0291571,SKU0170,1,7.0,7.0,0
ORD0291727,SKU0106,1,18.54,18.54,0
ORD0292325,SKU0149,1,5.61,5.61,0
ORD0292368,SKU0094,1,20.54,20.54,0
ORD0292649,SKU0046,1,6.75,6.75,0
ORD0293190,SKU0204,1,25.72,25.72,0
ORD0293327,SKU0012,2,18.24,36.48,0
ORD0293543,SKU0172,1,56.41,56.41,0
ORD0293661,SKU0076,1,14.84,14.84,0
ORD0293683,SKU0161,1,9.34,9.34,0
ORD0294013,SKU0081,1,72.8,72.8,0
ORD0294089,SKU0252,1,16.35,16.35,0
ORD0294239,SKU0131,1,24.39,24.39,0
ORD0294398,SKU0117,1,9.15,9.15,0
ORD0294402,SKU0134,1,4.96,4.96,0
ORD0294509,SKU0012,1,18.24,18.24,0
ORD0294954,SKU0061,1,9.32,9.32,0
ORD0295105,SKU0194,1,48.89,48.89,0
ORD0295359,SKU0099,1,16.26,16.26,0
ORD0295444,SKU0225,1,24.7,24.7,0
ORD0296054,SKU0050,1,18.79,18.79,0
ORD0296110,SKU0050,1,18.79,18.79,0
ORD0296117,SKU0066,1,32.55,32.55,0
ORD0296214,SKU0218,1,40.37,40.37,0
ORD0296345,SKU0156,1,10.8,10.8,0
ORD0296548,SKU0012,1,18.24,18.24,0
ORD0296776,SKU0242,1,18.51,18.51,0
ORD0297193,SKU0147,1,11.65,11.65,0
ORD0297303,SKU0138,1,19.97,19.97,0
ORD0297307,SKU0025,1,18.38,18.38,1
ORD0297605,SKU0081,1,72.8,72.8,0
ORD0297917,SKU0169,1,7.65,7.65,0
ORD0298043,SKU0256,1,28.09,28.09,0
ORD0298314,SKU0134,1,4.96,4.96,0
ORD0298356,SKU0094,1,20.54,20.54,0
ORD0298438,SKU0176,1,25.64,25.64,0
ORD0299058,SKU0085,1,17.61,17.61,0
ORD0299135,SKU0028,1,7.24,7.24,0
ORD0299178,SKU0095,1,20.31,20.31,0
ORD0299289,SKU0132,1,3.24,3.24,0
ORD0299519,SKU0176,2,25.64,51.28,0
ORD0299614,SKU0013,1,8.3,8.3,1
ORD0299704,SKU0161,1,9.34,9.34,0
ORD0300427,SKU0138,1,19.97,19.97,0
ORD0300471,SKU0134,1,4.96,4.96,0
ORD0300631,SKU0213,1,19.5,19.5,0
ORD0300650,SKU0165,1,16.74,16.74,0
ORD0300795,SKU0013,1,8.3,8.3,1
ORD0300814,SKU0160,1,42.55,42.55,0
ORD0300955,SKU0076,1,14.84,14.84,0
ORD0301010,SKU0242,1,18.51,18.51,0
ORD0301023,SKU0122,1,19.13,19.13,0
ORD0301042,SKU0122,1,19.13,19.13,0
ORD0301278,SKU0147,1,11.65,11.65,0
ORD0301806,SKU0240,1,10.18,10.18,0
ORD0302404,SKU0001,1,5.48,5.48,0
ORD0302421,SKU0266,1,71.05,71.05,0
ORD0302749,SKU0094,1,20.54,20.54,0
ORD0302922,SKU0159,1,48.84,48.84,0
ORD0302949,SKU0094,1,20.54,20.54,0
ORD0303325,SKU0013,1,8.3,8.3,0
ORD0303378,SKU0103,1,19.38,19.38,0
ORD0303447,SKU0127,1,24.74,24.74,0
ORD0303724,SKU0238,1,53.34,53.34,0
ORD0303756,SKU0222,1,46.0,46.0,0
ORD0304250,SKU0256,1,28.09,28.09,0
ORD0304376,SKU0032,1,25.5,25.5,0
ORD0304808,SKU0195,1,14.17,14.17,0
ORD0304889,SKU0135,1,21.67,21.67,0
ORD0305211,SKU0092,1,20.36,20.36,0
ORD0305377,SKU0106,1,18.54,18.54,0
ORD0305479,SKU0100,1,6.92,6.92,0
ORD0305947,SKU0264,1,50.01,50.01,0
ORD0306346,SKU0022,1,15.62,15.62,0
ORD0306753,SKU0219,1,35.96,35.96,0
ORD0306784,SKU0128,1,27.56,27.56,0
ORD0306875,SKU0240,1,10.18,10.18,0
ORD0306996,SKU0209,1,19.61,19.61,0
ORD0307099,SKU0087,1,5.09,5.09,0
ORD0307111,SKU0016,1,25.15,25.15,0
ORD0307357,SKU0266,1,71.05,71.05,0
ORD0307404,SKU0025,1,18.38,18.38,0
ORD0307609,SKU0191,1,40.43,40.43,0
ORD0307745,SKU0144,1,20.93,20.93,0
ORD0308040,SKU0222,1,46.0,46.0,0
ORD0308677,SKU0018,1,12.52,12.52,0
ORD0308986,SKU0236,1,11.16,11.16,0
ORD0309340,SKU0096,1,11.06,11.06,0
ORD0309494,SKU0095,1,20.31,20.31,0
ORD0309697,SKU0122,1,19.13,19.13,0
ORD0309835,SKU0103,1,19.38,19.38,0
ORD0310056,SKU0106,1,18.54,18.54,0
ORD0310165,SKU0156,1,10.8,10.8,0
ORD0310318,SKU0172,1,56.41,56.41,0
ORD0310358,SKU0252,1,16.35,16.35,0
ORD0310843,SKU0061,1,9.32,9.32,0
ORD0311054,SKU0257,1,40.39,40.39,0
ORD0311409,SKU0025,1,18.38,18.38,0
ORD0311964,SKU0012,1,18.24,18.24,0
ORD0312563,SKU0143,1,13.42,13.42,0
ORD0313537,SKU0176,3,25.64,76.92,0
ORD0314457,SKU0026,1,5.46,5.46,0
ORD0314655,SKU0161,1,9.34,9.34,0
ORD0314669,SKU0186,1,48.62,48.62,0
ORD0314767,SKU0261,1,12.53,12.53,0
ORD0314806,SKU0142,1,20.0,20.0,0
ORD0314922,SKU0156,1,10.8,10.8,0
ORD0315268,SKU0261,1,12.53,12.53,0
ORD0315566,SKU0002,1,15.74,15.74,0
ORD0315860,SKU0115,1,3.05,3.05,0
ORD0315979,SKU0085,1,17.61,17.61,0
ORD0316042,SKU0149,1,5.61,5.61,0
ORD0316164,SKU0159,1,48.84,48.84,0
ORD0316276,SKU0242,1,18.51,18.51,0
ORD0316718,SKU0016,1,25.15,25.15,0
ORD0317509,SKU0156,1,10.8,10.8,0
ORD0317741,SKU0260,1,50.74,50.74,0
ORD0318091,SKU0016,1,25.15,25.15,0
ORD0318249,SKU0266,1,71.05,71.05,0
ORD0318263,SKU0030,1,3.91,3.91,0
ORD0318631,SKU0190,1,35.71,35.71,0
ORD0318633,SKU0035,1,20.86,20.86,0
ORD0319255,SKU0094,1,20.54,20.54,0
ORD0319301,SKU0034,1,12.45,12.45,1
ORD0319355,SKU0213,1,19.5,19.5,0
ORD0319743,SKU0242,1,18.51,18.51,0
ORD0319869,SKU0161,1,9.34,9.34,0
ORD0320068,SKU0251,1,15.63,15.63,0
ORD0320071,SKU0114,1,30.24,30.24,0
ORD0320509,SKU0218,1,40.37,40.37,0
ORD0320967,SKU0122,1,19.13,19.13,0
ORD0321022,SKU0002,1,15.74,15.74,0
ORD0321057,SKU0236,1,11.16,11.16,0
ORD0321401,SKU0161,1,9.34,9.34,0
ORD0321568,SKU0047,1,21.12,21.12,0
ORD0321698,SKU0063,1,55.12,55.12,0
ORD0322087,SKU0162,1,17.72,17.72,0
ORD0322509,SKU0236,1,11.16,11.16,0
ORD0322731,SKU0173,1,52.63,52.63,0
ORD0323188,SKU0006,1,20.69,20.69,0
ORD0323278,SKU0266,1,71.05,71.05,0
ORD0323528,SKU0266,1,71.05,71.05,0
ORD0323664,SKU0181,1,13.82,13.82,0
ORD0323733,SKU0095,1,20.31,20.31,1
ORD0323852,SKU0016,1,25.15,25.15,0
ORD0324199,SKU0076,1,14.84,14.84,0
ORD0324561,SKU0147,1,11.65,11.65,0
ORD0324628,SKU0012,1,18.24,18.24,0
ORD0324628,SKU0034,1,12.45,12.45,1
ORD0324821,SKU0079,1,46.3,46.3,0
ORD0324989,SKU0172,1,56.41,56.41,0
ORD0325843,SKU0261,1,12.53,12.53,0
ORD0326283,SKU0003,1,14.69,14.69,0
ORD0326872,SKU0219,1,35.96,35.96,0
ORD0326922,SKU0195,1,14.17,14.17,0
ORD0326947,SKU0179,1,29.61,29.61,0
ORD0327096,SKU0138,1,19.97,19.97,0
ORD0327182,SKU0172,1,56.41,56.41,0
ORD0327182,SKU0225,1,24.7,24.7,0
ORD0328286,SKU0094,1,20.54,20.54,0
ORD0328630,SKU0085,1,17.61,17.61,0
ORD0328719,SKU0181,1,13.82,13.82,0
ORD0328876,SKU0169,1,7.65,7.65,0
ORD0328890,SKU0005,1,7.42,7.42,1
ORD0329067,SKU0127,1,24.74,24.74,0
ORD0329495,SKU0225,1,24.7,24.7,0
ORD0329642,SKU0195,1,14.17,14.17,0
ORD0329659,SKU0032,1,25.5,25.5,0
ORD0329987,SKU0176,1,25.64,25.64,0
ORD0330415,SKU0063,1,55.12,55.12,0
ORD0330622,SKU0161,1,9.34,9.34,0
ORD0331179,SKU0113,1,31.57,31.57,0
ORD0331357,SKU0236,1,11.16,11.16,0
ORD0331649,SKU0127,1,24.74,24.74,0
ORD0332561,SKU0046,1,6.75,6.75,0
ORD0333446,SKU0261,1,12.53,12.53,0
ORD0333795,SKU0176,1,25.64,25.64,0
ORD0334413,SKU0195,1,14.17,14.17,0
ORD0334531,SKU0242,1,18.51,18.51,0
ORD0334608,SKU0181,1,13.82,13.82,0
ORD0334673,SKU0046,1,6.75,6.75,0
ORD0334862,SKU0135,1,21.67,21.67,0
ORD0335125,SKU0106,1,18.54,18.54,0
ORD0335129,SKU0066,1,32.55,32.55,0
ORD0335195,SKU0076,1,14.84,14.84,1
ORD0335332,SKU0046,1,6.75,6.75,0
ORD0335335,SKU0181,1,13.82,13.82,0
ORD0335617,SKU0195,1,14.17,14.17,0
ORD0335666,SKU0038,1,23.38,23.38,0
ORD0336111,SKU0043,1,31.63,31.63,0
ORD0336209,SKU0212,1,22.78,22.78,0
ORD0336517,SKU0122,1,19.13,19.13,0
ORD0336611,SKU0135,1,21.67,21.67,0
ORD0336733,SKU0261,1,12.53,12.53,0
ORD0336745,SKU0161,1,9.34,9.34,0
ORD0337181,SKU0154,1,8.44,8.44,0
ORD0337345,SKU0077,1,17.99,17.99,0
ORD0337860,SKU0188,1,54.08,54.08,0
ORD0338678,SKU0095,1,20.31,20.31,1
ORD0339220,SKU0028,1,7.24,7.24,0
ORD0339540,SKU0030,1,3.91,3.91,0
ORD0339672,SKU0044,1,14.55,14.55,0
ORD0339733,SKU0113,1,31.57,31.57,0
ORD0339749,SKU0032,1,25.5,25.5,0
ORD0339999,SKU0161,1,9.34,9.34,0
ORD0340662,SKU0156,1,10.8,10.8,0
ORD0340674,SKU0076,1,14.84,14.84,0
ORD0341472,SKU0161,1,9.34,9.34,0
ORD0341485,SKU0011,1,22.22,22.22,0
ORD0341784,SKU0252,1,16.35,16.35,0
ORD0341944,SKU0218,1,40.37,40.37,0
ORD0342028,SKU0085,1,17.61,17.61,0
ORD0342270,SKU0076,1,14.84,14.84,0
ORD0342528,SKU0169,1,7.65,7.65,0
ORD0342957,SKU0136,1,29.6,29.6,0
ORD0343179,SKU0096,1,11.06,11.06,0
ORD0343285,SKU0004,1,11.33,11.33,0
ORD0343536,SKU0095,1,20.31,20.31,0
ORD0343677,SKU0032,1,25.5,25.5,0
ORD0343832,SKU0232,1,42.42,42.42,0
ORD0343954,SKU0261,2,12.53,25.06,0
ORD0344188,SKU0095,1,20.31,20.31,0
ORD0344868,SKU0261,1,12.53,12.53,0
ORD0346241,SKU0161,2,9.34,18.68,0
ORD0346560,SKU0043,1,31.63,31.63,0
ORD0346606,SKU0256,1,28.09,28.09,0
ORD0346921,SKU0219,1,35.96,35.96,0
ORD0347000,SKU0181,1,13.82,13.82,0
ORD0347705,SKU0009,1,6.16,6.16,0
ORD0347764,SKU0191,1,40.43,40.43,0
ORD0347932,SKU0143,1,13.42,13.42,0
ORD0348014,SKU0266,1,71.05,71.05,0
ORD0348633,SKU0043,1,31.63,31.63,0
ORD0348794,SKU0061,1,9.32,9.32,0
ORD0348944,SKU0095,1,20.31,20.31,0
ORD0349244,SKU0186,1,48.62,48.62,0
ORD0349297,SKU0161,1,9.34,9.34,0
ORD0349842,SKU0231,1,17.79,17.79,0
ORD0349865,SKU0089,1,20.22,20.22,0
ORD0350038,SKU0077,1,17.99,17.99,0
ORD0350080,SKU0169,1,7.65,7.65,0
ORD0350095,SKU0012,1,18.24,18.24,0
ORD0350700,SKU0161,1,9.34,9.34,0
ORD0350900,SKU0266,1,71.05,71.05,0
ORD0350994,SKU0127,1,24.74,24.74,0
ORD0351434,SKU0256,1,28.09,28.09,0
ORD0351581,SKU0250,1,10.33,10.33,0
ORD0351603,SKU0076,1,14.84,14.84,0
ORD0351618,SKU0143,2,13.42,26.84,0
ORD0351660,SKU0022,1,15.62,15.62,0
ORD0351854,SKU0106,1,18.54,18.54,0
ORD0352321,SKU0013,1,8.3,8.3,0
ORD0352828,SKU0070,1,23.41,23.41,0
ORD0352843,SKU0094,1,20.54,20.54,0
ORD0352943,SKU0013,1,8.3,8.3,0
ORD0354104,SKU0035,1,20.86,20.86,0
ORD0354768,SKU0169,1,7.65,7.65,0
ORD0354813,SKU0172,2,56.41,112.82,0
ORD0355046,SKU0181,1,13.82,13.82,0
ORD0355242,SKU0215,1,36.32,36.32,0
ORD0355278,SKU0194,1,48.89,48.89,0
ORD0355480,SKU0069,1,67.92,67.92,0
ORD0355545,SKU0076,1,14.84,14.84,0
ORD0356612,SKU0261,1,12.53,12.53,0
ORD0357247,SKU0091,1,19.26,19.26,0
ORD0357364,SKU0061,1,9.32,9.32,0
ORD0357725,SKU0198,1,22.7,22.7,0
ORD0357777,SKU0256,1,28.09,28.09,0
ORD0358001,SKU0122,1,19.13,19.13,0
ORD0358101,SKU0266,1,71.05,71.05,0
ORD0358267,SKU0259,1,39.71,39.71,0
ORD0358311,SKU0161,1,9.34,9.34,0
ORD0358432,SKU0076,1,14.84,14.84,0
ORD0359012,SKU0172,1,56.41,56.41,0
ORD0359143,SKU0095,1,20.31,20.31,0
ORD0359234,SKU0135,1,21.67,21.67,0
ORD0359386,SKU0127,1,24.74,24.74,0
ORD0359411,SKU0113,1,31.57,31.57,0
ORD0359506,SKU0104,1,18.19,18.19,0
ORD0359552,SKU0240,1,10.18,10.18,0
ORD0360145,SKU0034,1,12.45,12.45,1
ORD0360254,SKU0117,1,9.15,9.15,0
ORD0360464,SKU0104,1,18.19,18.19,0
ORD0360688,SKU0172,1,56.41,56.41,0
ORD0360777,SKU0023,1,9.17,9.17,0
ORD0360946,SKU0209,1,19.61,19.61,0
ORD0360961,SKU0261,1,12.53,12.53,0
ORD0360993,SKU0050,1,18.79,18.79,0
ORD0361106,SKU0176,1,25.64,25.64,0
ORD0361562,SKU0122,1,19.13,19.13,0
ORD0362408,SKU0122,1,19.13,19.13,0
ORD0362560,SKU0086,1,19.26,19.26,0
ORD0362599,SKU0179,1,29.61,29.61,0
ORD0362732,SKU0219,1,35.96,35.96,0
ORD0362764,SKU0061,1,9.32,9.32,0
ORD0362949,SKU0068,1,71.63,71.63,0
ORD0363003,SKU0161,1,9.34,9.34,0
ORD0363029,SKU0050,1,18.79,18.79,0
ORD0363081,SKU0094,1,20.54,20.54,0
ORD0363417,SKU0016,1,25.15,25.15,0
ORD0363483,SKU0012,1,18.24,18.24,1
ORD0364010,SKU0061,1,9.32,9.32,0
ORD0364033,SKU0226,1,27.93,27.93,0
ORD0364548,SKU0121,1,24.71,24.71,0
ORD0364754,SKU0113,1,31.57,31.57,0
ORD0364778,SKU0085,1,17.61,17.61,0
ORD0364929,SKU0012,1,18.24,18.24,1
ORD0365966,SKU0266,1,71.05,71.05,0
ORD0366228,SKU0194,1,48.89,48.89,0
ORD0366274,SKU0061,1,9.32,9.32,0
ORD0366567,SKU0008,1,5.98,5.98,0
ORD0366610,SKU0168,1,42.03,42.03,0
ORD0367136,SKU0176,2,25.64,51.28,0
ORD0367341,SKU0236,1,11.16,11.16,0
ORD0367412,SKU0121,1,24.71,24.71,0
ORD0367651,SKU0121,2,24.71,49.42,0
ORD0367679,SKU0095,1,20.31,20.31,0
ORD0367925,SKU0222,1,46.0,46.0,0
ORD0367944,SKU0081,1,72.8,72.8,0
ORD0368041,SKU0050,1,18.79,18.79,0
ORD0368315,SKU0179,1,29.61,29.61,0
ORD0369147,SKU0054,1,19.75,19.75,0
ORD0369624,SKU0076,1,14.84,14.84,0
ORD0369796,SKU0132,1,3.24,3.24,0
ORD0369977,SKU0116,1,4.0,4.0,0
ORD0369994,SKU0179,1,29.61,29.61,0
ORD0370101,SKU0132,1,3.24,3.24,0
ORD0370105,SKU0183,1,17.57,17.57,0
ORD0370211,SKU0073,1,17.37,17.37,0
ORD0370531,SKU0143,1,13.42,13.42,0
ORD0370622,SKU0261,1,12.53,12.53,0
ORD0371190,SKU0122,1,19.13,19.13,0
ORD0371377,SKU0260,1,50.74,50.74,0
ORD0371664,SKU0013,1,8.3,8.3,1
ORD0371990,SKU0094,1,20.54,20.54,0
ORD0372377,SKU0116,1,4.0,4.0,1
ORD0372455,SKU0095,1,20.31,20.31,1
ORD0372645,SKU0156,1,10.8,10.8,0
ORD0372695,SKU0210,1,41.76,41.76,0
ORD0372873,SKU0013,1,8.3,8.3,0
ORD0373097,SKU0219,1,35.96,35.96,0
ORD0373395,SKU0100,1,6.92,6.92,0
ORD0373662,SKU0010,1,13.39,13.39,0
ORD0373849,SKU0256,1,28.09,28.09,0
ORD0374326,SKU0082,1,36.44,36.44,0
ORD0375036,SKU0212,1,22.78,22.78,0
ORD0375347,SKU0207,1,25.01,25.01,0
ORD0375652,SKU0128,1,27.56,27.56,0
ORD0375862,SKU0218,1,40.37,40.37,0
ORD0376477,SKU0169,1,7.65,7.65,0
ORD0376902,SKU0002,1,15.74,15.74,0
ORD0377124,SKU0127,1,24.74,24.74,0
ORD0377165,SKU0198,1,22.7,22.7,0
ORD0377759,SKU0257,1,40.39,40.39,0
ORD0378265,SKU0172,1,56.41,56.41,0
ORD0378757,SKU0138,1,19.97,19.97,0
ORD0378792,SKU0209,1,19.61,19.61,0
ORD0378814,SKU0138,1,19.97,19.97,1
ORD0379057,SKU0236,1,11.16,11.16,0
ORD0379320,SKU0127,1,24.74,24.74,0
ORD0379426,SKU0116,1,4.0,4.0,0
ORD0379803,SKU0103,1,19.38,19.38,0
ORD0380187,SKU0095,1,20.31,20.31,0
ORD0380264,SKU0042,1,26.23,26.23,0
ORD0380357,SKU0172,1,56.41,56.41,0
ORD0380428,SKU0012,1,18.24,18.24,0
ORD0380477,SKU0091,1,19.26,19.26,0
ORD0380496,SKU0076,1,14.84,14.84,0
ORD0380868,SKU0117,1,9.15,9.15,0
ORD0381058,SKU0172,1,56.41,56.41,0
ORD0381210,SKU0134,1,4.96,4.96,0
ORD0381480,SKU0209,1,19.61,19.61,0
ORD0382190,SKU0209,1,19.61,19.61,0
ORD0382280,SKU0185,1,12.72,12.72,0
ORD0382530,SKU0266,1,71.05,71.05,0
ORD0382879,SKU0106,1,18.54,18.54,0
ORD0383500,SKU0261,1,12.53,12.53,0
ORD0383587,SKU0117,1,9.15,9.15,0
ORD0383921,SKU0087,1,5.09,5.09,0
ORD0384178,SKU0032,1,25.5,25.5,0
ORD0384459,SKU0117,1,9.15,9.15,0
ORD0384606,SKU0134,1,4.96,4.96,0
ORD0384662,SKU0069,1,67.92,67.92,0
ORD0384892,SKU0127,1,24.74,24.74,0
ORD0384932,SKU0172,1,56.41,56.41,0
ORD0385171,SKU0045,1,10.44,10.44,0
ORD0385198,SKU0191,1,40.43,40.43,0
ORD0385268,SKU0147,1,11.65,11.65,0
ORD0385350,SKU0113,1,31.57,31.57,0
ORD0385385,SKU0117,1,9.15,9.15,0
ORD0385429,SKU0103,1,19.38,19.38,0
ORD0385444,SKU0257,1,40.39,40.39,0
ORD0385550,SKU0085,1,17.61,17.61,0
ORD0385731,SKU0161,1,9.34,9.34,0
ORD0385800,SKU0018,2,12.52,25.04,0
ORD0385812,SKU0210,1,41.76,41.76,1
ORD0385889,SKU0225,1,24.7,24.7,0
ORD0385953,SKU0044,1,14.55,14.55,0
ORD0386237,SKU0169,1,7.65,7.65,0
ORD0386327,SKU0095,1,20.31,20.31,0
ORD0386367,SKU0046,1,6.75,6.75,0
ORD0386381,SKU0122,1,19.13,19.13,0
ORD0386796,SKU0190,1,35.71,35.71,0
ORD0386999,SKU0045,1,10.44,10.44,0
ORD0387009,SKU0021,1,23.97,23.97,0
ORD0387640,SKU0114,1,30.24,30.24,0
ORD0387686,SKU0091,1,19.26,19.26,0
ORD0388027,SKU0266,1,71.05,71.05,0
ORD0388595,SKU0143,1,13.42,13.42,0
ORD0389366,SKU0132,1,3.24,3.24,0
ORD0389442,SKU0261,1,12.53,12.53,0
ORD0389616,SKU0219,1,35.96,35.96,0
ORD0389935,SKU0117,1,9.15,9.15,0
ORD0390007,SKU0218,1,40.37,40.37,0
ORD0390032,SKU0261,1,12.53,12.53,0
ORD0390080,SKU0176,1,25.64,25.64,0
ORD0390098,SKU0010,1,13.39,13.39,1
ORD0390558,SKU0136,1,29.6,29.6,0
ORD0390816,SKU0181,1,13.82,13.82,0
ORD0391076,SKU0042,1,26.23,26.23,0
ORD0391968,SKU0061,1,9.32,9.32,0
ORD0392476,SKU0117,1,9.15,9.15,0
ORD0392483,SKU0261,1,12.53,12.53,0
ORD0392501,SKU0161,1,9.34,9.34,0
ORD0392502,SKU0159,1,48.84,48.84,0
ORD0392639,SKU0260,1,50.74,50.74,0
ORD0392658,SKU0122,1,19.13,19.13,0
ORD0393334,SKU0122,1,19.13,19.13,0
ORD0393643,SKU0051,1,25.45,25.45,0
ORD0394172,SKU0094,1,20.54,20.54,0
ORD0394174,SKU0047,1,21.12,21.12,0
ORD0394390,SKU0096,1,11.06,11.06,0
ORD0394579,SKU0094,1,20.54,20.54,0
ORD0394940,SKU0069,1,67.92,67.92,0
ORD0395217,SKU0130,1,9.97,9.97,0
ORD0395333,SKU0051,1,25.45,25.45,0
ORD0395417,SKU0212,1,22.78,22.78,0
ORD0395886,SKU0049,1,6.02,6.02,0
ORD0395999,SKU0253,1,21.15,21.15,0
ORD0396214,SKU0106,1,18.54,18.54,0
ORD0396282,SKU0013,1,8.3,8.3,0
ORD0397005,SKU0117,1,9.15,9.15,0
ORD0397035,SKU0143,1,13.42,13.42,0
ORD0397154,SKU0230,1,36.57,36.57,0
ORD0397271,SKU0222,1,46.0,46.0,0
ORD0398554,SKU0209,1,19.61,19.61,0
ORD0398656,SKU0135,1,21.67,21.67,0
ORD0398746,SKU0195,1,14.17,14.17,0
ORD0398786,SKU0261,1,12.53,12.53,0
ORD0398916,SKU0122,1,19.13,19.13,0
ORD0399239,SKU0209,1,19.61,19.61,0
ORD0399239,SKU0218,1,40.37,40.37,0
ORD0400378,SKU0261,1,12.53,12.53,0
ORD0401127,SKU0061,1,9.32,9.32,0
ORD0401140,SKU0191,1,40.43,40.43,0
ORD0401305,SKU0218,1,40.37,40.37,0
ORD0401628,SKU0127,1,24.74,24.74,0
ORD0401634,SKU0219,1,35.96,35.96,0
ORD0401782,SKU0266,1,71.05,71.05,0
ORD0402237,SKU0161,1,9.34,9.34,0
ORD0402310,SKU0066,1,32.55,32.55,0
ORD0402636,SKU0176,1,25.64,25.64,0
ORD0402692,SKU0144,1,20.93,20.93,0
ORD0402814,SKU0068,1,71.63,71.63,0
ORD0402962,SKU0172,1,56.41,56.41,0
ORD0402972,SKU0035,1,20.86,20.86,0
ORD0403051,SKU0095,1,20.31,20.31,1
ORD0403413,SKU0012,1,18.24,18.24,1
ORD0403461,SKU0179,1,29.61,29.61,0
ORD0403589,SKU0204,1,25.72,25.72,0
ORD0403659,SKU0061,1,9.32,9.32,0
ORD0404148,SKU0230,1,36.57,36.57,0
ORD0404176,SKU0127,1,24.74,24.74,0
ORD0404204,SKU0195,1,14.17,14.17,0
ORD0404564,SKU0032,1,25.5,25.5,0
ORD0405097,SKU0172,1,56.41,56.41,0
ORD0405343,SKU0035,1,20.86,20.86,0
ORD0405730,SKU0046,1,6.75,6.75,0
ORD0406075,SKU0132,1,3.24,3.24,0
ORD0406125,SKU0094,1,20.54,20.54,0
